ASV_ID	C1R1T	C1R1UT	C1R2T	C1R2UT	C1R3T	C1R3UT	C2R1T	C2R1UT	C2R2T	C2R2UT	C2R3T	C2R3UT	C2S1T	C2S1UT	C2S2T	C2S2UT	C2S3T	C2S3UT	NEGATIVER	Positive
872c6e22e9d0b9b3090f12fee95ecb68	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
b2e41862de025ef6590161cc6ccd92c9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
f1f5496eeb5261f95784a603f58202d5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
7a1742ffbd08b479b199bad8897dea55	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
59d937b1dcb79261d710bfcf1448fb77	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ad62747acd61c9ec188cc4cbb53dfbc1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0a70cca872a2c31b555f8a51db2abb70	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
42b6bc6e582543176265d9834b861e6b	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1b0a60563e99bc274f08c95a81586080	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
74321e8dee7dde0aeb735e47aa137bef	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
7c45fcd5865ef7d31185f02eda924a97	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
e278e8d7e8059577d8bc3ed137e04a72	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
5b3d9863f545888b3a53cd2e60148b0d	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0242dba168f95fb00c237a0bc40f8300	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6dd10912d4dd731bda808044f072c0f6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
da9d6a57143d83aa52a560ac356e74e9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
d525d43905dcbabeaa6eb9ffde70a094	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
5034af0f6ca68f8ceb71a17a5ff51513	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0caf4236da84141ee9e81b5bf6b49dab	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
d171b1ca54febf1bab358cecea97016f	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
484029ce13ac463847561d8187d144a0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
5bc6ddd778de9240f81712301fdfe4e4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
8196dc2881d2478906b5b55642a4922a	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
a1a3b6f495d40af5f994e413f9eb5e85	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6d38311dfa2cbe14a519fbd44521d2b5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4d1f2e8a72c310cce75364c07c5e0581	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
a41bd546f7d41f43fd3a097b2b0204bd	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
d642d4907eba4fcc39150f9e9d7dd0ff	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
f55f15c7cc791e12dd5afe0f75a1c768	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
9de74111a1eee268f865c6936807a94d	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
055412e6a30eb0e75b9395bdf1446519	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
f023fd175b925c5b10c1621d03c383a0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
7a0a8763b7f42af411f117bdb96ff406	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
88fcfe92f1c5fc0d733a65fe88fb0241	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ea1df9bba887b2ce6b33fd11956f8708	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ca487d1ee7359fc8b6519d54dc948394	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
028431c537243587cf1dadccb1145218	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
e9a85b0ad90dc6c3966811d87ff37917	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2dae4a5928f5bd4a2321a43ec7bb2303	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
5112759cc3753e36776b16dff8c7f5c0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
8df567217a4eb8c214278a0f11e9d760	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3e94cf90b6be21e8f586abb7d63321e5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6aadb73725f5aa4252ca76bcca28248f	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2b226b8cf4692c67f1bc53581880dfd6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
b53882f902ea0063847eb15ff77657e2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
7eb48eccaea412e7d962951e3f68284c	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
a802ab94fba697d3390740233dacd7f5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4ac5c88f22cfe599a44f70a8d89d163d	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
59988fc443d011307c29d15f8a293061	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
c549d428f41824b1f6f1b2bdaabe7251	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
90daf6b617e85031dd899ecf56b9194c	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
c298eb97aae788a9bd29ddb04c7b5c03	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6fd8de2d50fd7d5cb972bda67bcb40df	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
c32f857b8d11a95ceba125d6d9e442e2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
76fd782d90a75840fea4d2a422c72ec3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
39ae24046f5fcb59b7de6785d28ef6b0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
61c7bdc3ce3842ac1d3ec939bb02ed54	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
a8bfda2700d0f1f9808691a4395d67af	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
b2ef4c1822f72ab2257dce18625fc9f4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
9ba1c2bc1eac32bb4782d33a87002c02	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
92c647bd9f17974235f153cc5a6e204f	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
da6e491dcf53bd8c113f3e45180af39f	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
d871b1b50fc6629cdebd76062ea4654c	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
351cc9e0c2445c71cedfca824838ef51	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
659ec0238113030e97d809839c5c9098	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
bf1ab8d8cea4c31a973648ac21eab5e0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6f32b6cb7d801fed0d0fbce7b6fc2fe8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
64a1fd99ddab90d69de61a4be73f1d77	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
e0359be7abd225dfad6bce472500021a	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
f2cfba004457de8a1d1c4d14d5c9bb58	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
f332ecf34ebd97b140ef128d443c4431	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
5dab377324c337cac1837fe2a4eb5550	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
51336742ee09b19f1a388eafed3634e8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
eff19addc4b89b50f31a508cdc9160b7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
382b5d62f5408de3d440d3b94a41a611	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
246b25ef3c7b60dcb5541bdd9fb41922	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
b77d9d152d13c2d37bf255c233683d96	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
69f63bb4abf2d03ff04f325d842109db	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
90720bf360c00f1ec51043eef745352b	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4cc121e4fd1f00b25547198216e999be	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
14ce62266d26470c563556b9dfa8fb13	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
afe127b1d932d4f92a17b19a0fdd11e7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
64436c4d8c0b3c79114bd6589c2b2ec0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
f6160d8f3ee91ff41e2c723395b6e327	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4d92a1e6d8b9a3606dd3a587cd47129b	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
5235a7eaac4d562d57f3e6c503961ff9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ce86b994a2de816d14df5aee52bc7c6b	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
848d4f3e4d4e677c01de0553e2cea0f4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6f83a6b8f520443bbe0822ee18feacd9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
773b82f8fa6380d0d8a91683862123d4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
39192ed52941f4d6ad261656d388a69c	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
39c4686cbdc0676133707f875f8b045c	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
73dc368b96756207896aff06722805a1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
d4cbf99f45a6927e6fca9c98a573030c	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0b1944402471599e13636fb897f13623	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
c4c8d9265ee6ff2fdc5806e77f2bb7a4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
f57309c5973b87135ab99e8379a44277	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0f47475ac20707788b7961dd17fa86fd	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
f28d33c9b8ed1955c31f5e8fc76cbe45	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
987631310e88ff62e550e9a4527164d6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
8651873c779b62dce757eca107ce9495	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
39995c49613e16b4435e5736b28e767c	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
a9f3bb0fdce91b0ae060ce630c4b2756	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
866eb518cf4dd2b05593a2f4cc0a3857	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
825b50579003e23dbaa0be4ad9d621e6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
c88360a20bed18438eb707fd4119ae62	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
a75a409773f48c2b7b62f3d483c24441	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1e9b6c38c74f8c1be07671dfdde9256a	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
a96adbaa854dc44eeffef623ef025273	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
8b974a0fedccd862f12b8662fd0f8dd3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
fbb3687c969f7c7381a86cff630e2fd2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
b165db2722c6265a7119fbac7c1d5f80	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
fd9d71d1d4fa74ac246572e59ce4deff	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
548d8e01434acea79a3b843037bbe9e2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
8c39e35e52841e86e6cfedc744062883	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
84103465f9defe3ced187b257e1263b7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
dba0446be013fb75f2003d714dcac055	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
dd212396a0462ada6885dedd8bf9d2b2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
013a2caa1fbba1db6d8e480dfee6a48f	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
51a2975835cd4fdd1a2dad80132cf06d	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
af1924ecd4e0dd5cc033c96cd6135565	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
480bd624cc1246d4e42fbd5d6adef97e	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
cf892fb688d8fc67f80b078ddfbab65c	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
f7803d379fc6c86ab44cd20a65560980	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
d0b04c189819e9816e67ebc4f2c9767f	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
a77f8db1ef461f3698166a825fff113d	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
c1b5976e4d930e086c7ba8334f7ab005	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
8db206a33e846d870a03cd2652cce6bb	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
21ea61583d09cc8eda458641c4088905	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ee799a5cbb8d6a7126de14f87b3a99c5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
e686fcf2beb8e6b4baf62228fa87ea0b	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0f29c0a5fce4affbb87b8a66ac2a8fd4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3861c356f7a50f7fb4f0bf21e23e6447	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
990230d190e02ecce92c7df0f09a3862	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
f3156c58310dcf7ce521f94c04b12b2e	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
38b1d3ece63a36e88a412c32ce860ba5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
d3db5b7b009f5fc6d31dfaa8e87d5807	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
fc561b114ec0c0364cf732dfded6c45d	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
f391b3878ba5b4212191344b5e152636	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6480ebde92f6a5efe2ffb5e15d2424aa	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
14227d8642032e44be5c50089caa2516	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
728a1eab621b0fce36461f5164d4e7df	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
64ccbd7fcab47731fab18abff813d184	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
04ef93f6e6c52a9aae639bb32dbba325	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
562fb079769fed62f684b161fa9b07b8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
96db583377221ab589a40f630268e4cb	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
5052f757d82b19ed237e246d1c9f0c1d	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
b9dab30f200506b3dbd33c7c47a478cc	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
fbf7806f142d18cd98353a8c78c3a506	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
361d7ebe67ca8e1d2f0808d1060639f7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
b6955af2cf174a87643a614f3083e28d	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4ce6c860f8e2a666dbe01462b3403e60	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
16dfbdb8895b321cce859dd3a4d8d6c1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
726ebd3b50fa1c59601cf65a75836393	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
89fbbd438fab4c840c6e5ab16e0287c9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
06d013d7961d85622cddc93b2a779bbf	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
87ff050ff4f7a10759e565e12ce65af9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ccb83906503eb8c60108d844313f26d6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
52340fc1da95825f0b356691f7b55a4d	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
053a2c5b3168a3e92212dcdb0318ebd9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
f57e0eb994b982d7b9e86da051636168	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
17638453dab6fd6493f3da3d2ce56e74	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
e02961b2d4eabf93aa25f0875db3338f	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
41659c744ae324edc5e75e67a6eed4ab	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2b5cff5dfe78432312f82d08ee84addb	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
f356100c6080f1aca3063f6f341a103e	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ed3fee41cf4587b5d5b075c704105c18	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ecd2d718b017f447c71fb89f4ed33443	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
cccde8e5a4fa74d6ffe06ed7e5623c26	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ae5141c47b01787e65f9af1f66a30545	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
8919df6dbe70ee5387a6babccd30e55c	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6cefa9b5e2b7ef34ec13ef4e18e2a18d	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
d8f504f34be00e95e2fd2eed9bbebe9d	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
a03ab03c3da52356e71b7eea51945d3a	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6d8d60644c5a7f28d9e6ec21948ec04d	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
8d674747d4935bb32246457ceb076922	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
947faf78e8da539be935feedbcef0679	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
fb568e57cdb5f0fcbea761ed5d24bc8e	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
c91281989675c0308e08f8fd36af26f6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0872060571f25e2e4d8bbe69eeac0965	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
b0436e0acba371205e6a35d31ce70e40	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
37586fa481e0f9d55109129ca1c5f0a6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0b8e80a4d2f424a767a607e6b784e92f	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
e28814698f96baaeb96269ce7ad7acb6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
cd91935a15279deb8f1a40c9617b02c3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4a628eddc41bdf431f2294df772270d1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
8c74098f5e85e6e3697c9f9d0320a6f9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
7eb137002893877267f52f9e3138c95a	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
516fcb87b8b53c70e6dc2fa5dd2b2dc2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
a6252bcbd45f16d32d1af86dd50f4e9c	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
9562082660098b0488ae1e5aa3f31e2a	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
38c5778d1b36e7fd8a5d5cd44d02fe0a	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1c695814a04ab4b21c2b0f7da35b2105	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
9e4165542bb63e7b22cae9b565470752	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
10e760d659a14c51b3eb0eefba2cb5c5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
b10765d3a1555dbae71e4b89c27a4d4b	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
396832b357e2dc6aa73a80cbe705945d	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4e5818a5c4a7a4ed630d7ae165ca3023	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
f02b0fa21c1828048b18ab2d86393fee	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
64480be9bdf002d56108c0090d369e44	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4cfa06337f229b61b7acde39176469b1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
e6731df01bf508e92f1f124a2124be6f	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
01ee02b05f954dbb4e0633d9c4793c60	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ea1b601f8f4d336440a3446aece18212	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
e4d895c489a947b75bcd9fd40ed3820d	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
f9bdf6cdadfce377886f54b94efe16e6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
407e3d179156b9b13b00e559fa339953	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
783e21139afd9ee889e3a9139b5f79b4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3f2563a4372990cd19a32b2802e6d87d	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3fa2065bace9f1c8a5cc9dde79b6a294	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
7149616c7b74a4bc9a98783f9d93bf3e	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
8b951e54c26454d45e867aa6be17da27	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
d8b4324a5d02cdce2fc44098fcead29d	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2a943949a04f7f90c0f8ac69d3c569ef	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
b8c910c71195b226a4a67c59b7e74035	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
fb4405de27f53edb9aec7ab5e0734a81	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
9455e264a9329b1a2e4fbf5e5d9e0c98	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
21784b4b342c4422d46e69c20577d10e	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
c1029828820445760f1774b2d3a146d8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
df0cb6a30d0c52d244bf7f36f2dde4c0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
d72c1c6022619b031ea073d095c9d39f	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1afb36b14accd8013ebe96d0fa818892	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
075e2520d8814c327a57a98243d95cd9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
