taxon_string	rank	source_name	source_lineage	historical_candidate_id	historical_candidate_type	historical_prefix_evidence_count	historical_prefix_conflict	candidate_names	rank_compatible_candidate_count	rank_compatible_candidate_ids	ancestry_compatible_candidate_count	ancestry_compatible_candidate_ids	final_iri	final_label	mapping_status	reason	parent_iri	supplementary_species_policy
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus;NA	genus	Ligilactobacillus	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus	2767887	ncbi	1	False	ligilactobacillus	1	2767887	1	2767887	http://purl.obolibrary.org/obo/NCBITaxon_2767887	Ligilactobacillus	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_33958	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus;NA	species	NA	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus;NA	2767887	inherited	1	False		0		0		https://rubalkhali.science/kb/RAK_CTX_606b49475e2feac0e7d2e7b2	unclassified species in Ligilactobacillus	contextual	source rank is unclassified; inherited identifiers are not asserted	http://purl.obolibrary.org/obo/NCBITaxon_2767887	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;NA	domain	Bacteria	Bacteria	2	ncbi	2488	False	bacteria	1	2	1	2	http://purl.obolibrary.org/obo/NCBITaxon_2	Bacteria	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry		provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;NA	phylum	Bacillota	Bacteria;Bacillota	1239	ncbi	518	False	bacillota	1	1239	1	1239	http://purl.obolibrary.org/obo/NCBITaxon_1239	Bacillota	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_2	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;NA	class	Bacilli	Bacteria;Bacillota;Bacilli	91061	ncbi	401	False	bacilli	1	91061	1	91061	http://purl.obolibrary.org/obo/NCBITaxon_91061	Bacilli	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1239	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;NA	order	Lactobacillales	Bacteria;Bacillota;Bacilli;Lactobacillales	186826	ncbi	67	False	lactobacillales	1	186826	1	186826	http://purl.obolibrary.org/obo/NCBITaxon_186826	Lactobacillales	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_91061	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;NA	family	Lactobacillaceae	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae	33958	ncbi	21	False	lactobacillaceae	1	33958	1	33958	http://purl.obolibrary.org/obo/NCBITaxon_33958	Lactobacillaceae	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_186826	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;NA	genus	Limosilactobacillus	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus	2742598	ncbi	1	False	limosilactobacillus	1	2742598	1	2742598	http://purl.obolibrary.org/obo/NCBITaxon_2742598	Limosilactobacillus	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_33958	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;NA	species	NA	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;NA	2742598	inherited	1	False		0		0		https://rubalkhali.science/kb/RAK_CTX_51ff1503ab01fda604cbaf81	unclassified species in Limosilactobacillus	contextual	source rank is unclassified; inherited identifiers are not asserted	http://purl.obolibrary.org/obo/NCBITaxon_2742598	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;NA;NA	domain	Bacteria	Bacteria	2	ncbi	2488	False	bacteria	1	2	1	2	http://purl.obolibrary.org/obo/NCBITaxon_2	Bacteria	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry		provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;NA;NA	phylum	Bacillota	Bacteria;Bacillota	1239	ncbi	518	False	bacillota	1	1239	1	1239	http://purl.obolibrary.org/obo/NCBITaxon_1239	Bacillota	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_2	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;NA;NA	class	Bacilli	Bacteria;Bacillota;Bacilli	91061	ncbi	401	False	bacilli	1	91061	1	91061	http://purl.obolibrary.org/obo/NCBITaxon_91061	Bacilli	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1239	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;NA;NA	order	Lactobacillales	Bacteria;Bacillota;Bacilli;Lactobacillales	186826	ncbi	67	False	lactobacillales	1	186826	1	186826	http://purl.obolibrary.org/obo/NCBITaxon_186826	Lactobacillales	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_91061	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;NA;NA	family	Lactobacillaceae	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae	33958	ncbi	21	False	lactobacillaceae	1	33958	1	33958	http://purl.obolibrary.org/obo/NCBITaxon_33958	Lactobacillaceae	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_186826	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;NA;NA	genus	NA	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;NA	33958	inherited	1	False		0		0		https://rubalkhali.science/kb/RAK_CTX_52752cb48947fd6d811f1c90	unclassified genus in Lactobacillaceae	contextual	source rank is unclassified; inherited identifiers are not asserted	http://purl.obolibrary.org/obo/NCBITaxon_33958	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;NA;NA	species	NA	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;NA;NA	33958	inherited	1	False		0		0		https://rubalkhali.science/kb/RAK_CTX_7f2cc330b078f82eac1689c9	unclassified species in Lactobacillaceae	contextual	source rank is unclassified; inherited identifiers are not asserted	https://rubalkhali.science/kb/RAK_CTX_52752cb48947fd6d811f1c90	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Oenococcus;NA	domain	Bacteria	Bacteria	2	ncbi	2488	False	bacteria	1	2	1	2	http://purl.obolibrary.org/obo/NCBITaxon_2	Bacteria	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry		provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Oenococcus;NA	phylum	Bacillota	Bacteria;Bacillota	1239	ncbi	518	False	bacillota	1	1239	1	1239	http://purl.obolibrary.org/obo/NCBITaxon_1239	Bacillota	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_2	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Oenococcus;NA	class	Bacilli	Bacteria;Bacillota;Bacilli	91061	ncbi	401	False	bacilli	1	91061	1	91061	http://purl.obolibrary.org/obo/NCBITaxon_91061	Bacilli	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1239	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Oenococcus;NA	order	Lactobacillales	Bacteria;Bacillota;Bacilli;Lactobacillales	186826	ncbi	67	False	lactobacillales	1	186826	1	186826	http://purl.obolibrary.org/obo/NCBITaxon_186826	Lactobacillales	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_91061	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Oenococcus;NA	family	Lactobacillaceae	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae	33958	ncbi	21	False	lactobacillaceae	1	33958	1	33958	http://purl.obolibrary.org/obo/NCBITaxon_33958	Lactobacillaceae	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_186826	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Oenococcus;NA	genus	Oenococcus	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Oenococcus	46254	ncbi	1	False	oenococcus	1	46254	1	46254	http://purl.obolibrary.org/obo/NCBITaxon_46254	Oenococcus	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_33958	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Oenococcus;NA	species	NA	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Oenococcus;NA	46254	inherited	1	False		0		0		https://rubalkhali.science/kb/RAK_CTX_1b31fcf23f25f117f7d5cdd3	unclassified species in Oenococcus	contextual	source rank is unclassified; inherited identifiers are not asserted	http://purl.obolibrary.org/obo/NCBITaxon_46254	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;NA	domain	Bacteria	Bacteria	2	ncbi	2488	False	bacteria	1	2	1	2	http://purl.obolibrary.org/obo/NCBITaxon_2	Bacteria	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry		provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;NA	phylum	Bacillota	Bacteria;Bacillota	1239	ncbi	518	False	bacillota	1	1239	1	1239	http://purl.obolibrary.org/obo/NCBITaxon_1239	Bacillota	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_2	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;NA	class	Bacilli	Bacteria;Bacillota;Bacilli	91061	ncbi	401	False	bacilli	1	91061	1	91061	http://purl.obolibrary.org/obo/NCBITaxon_91061	Bacilli	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1239	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;NA	order	Lactobacillales	Bacteria;Bacillota;Bacilli;Lactobacillales	186826	ncbi	67	False	lactobacillales	1	186826	1	186826	http://purl.obolibrary.org/obo/NCBITaxon_186826	Lactobacillales	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_91061	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;NA	family	Lactobacillaceae	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae	33958	ncbi	21	False	lactobacillaceae	1	33958	1	33958	http://purl.obolibrary.org/obo/NCBITaxon_33958	Lactobacillaceae	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_186826	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;NA	genus	Pediococcus	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus	1253	ncbi	4	False	pediococcus	1	1253	1	1253	http://purl.obolibrary.org/obo/NCBITaxon_1253	Pediococcus	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_33958	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;NA	species	NA	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;NA	1253	inherited	1	False		0		0		https://rubalkhali.science/kb/RAK_CTX_8a5fe67609c4fd7fd53060b2	unclassified species in Pediococcus	contextual	source rank is unclassified; inherited identifiers are not asserted	http://purl.obolibrary.org/obo/NCBITaxon_1253	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;acidilactici	domain	Bacteria	Bacteria	2	ncbi	2488	False	bacteria	1	2	1	2	http://purl.obolibrary.org/obo/NCBITaxon_2	Bacteria	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry		provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;acidilactici	phylum	Bacillota	Bacteria;Bacillota	1239	ncbi	518	False	bacillota	1	1239	1	1239	http://purl.obolibrary.org/obo/NCBITaxon_1239	Bacillota	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_2	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;acidilactici	class	Bacilli	Bacteria;Bacillota;Bacilli	91061	ncbi	401	False	bacilli	1	91061	1	91061	http://purl.obolibrary.org/obo/NCBITaxon_91061	Bacilli	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1239	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;acidilactici	order	Lactobacillales	Bacteria;Bacillota;Bacilli;Lactobacillales	186826	ncbi	67	False	lactobacillales	1	186826	1	186826	http://purl.obolibrary.org/obo/NCBITaxon_186826	Lactobacillales	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_91061	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;acidilactici	family	Lactobacillaceae	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae	33958	ncbi	21	False	lactobacillaceae	1	33958	1	33958	http://purl.obolibrary.org/obo/NCBITaxon_33958	Lactobacillaceae	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_186826	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;acidilactici	genus	Pediococcus	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus	1253	ncbi	4	False	pediococcus	1	1253	1	1253	http://purl.obolibrary.org/obo/NCBITaxon_1253	Pediococcus	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_33958	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;acidilactici	species	acidilactici	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;acidilactici	1254	ncbi	1	False	pediococcus acidilactici	1	1254	1	1254	http://purl.obolibrary.org/obo/NCBITaxon_1254	Pediococcus acidilactici	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1253	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;argentinicus	domain	Bacteria	Bacteria	2	ncbi	2488	False	bacteria	1	2	1	2	http://purl.obolibrary.org/obo/NCBITaxon_2	Bacteria	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry		provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;argentinicus	phylum	Bacillota	Bacteria;Bacillota	1239	ncbi	518	False	bacillota	1	1239	1	1239	http://purl.obolibrary.org/obo/NCBITaxon_1239	Bacillota	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_2	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;argentinicus	class	Bacilli	Bacteria;Bacillota;Bacilli	91061	ncbi	401	False	bacilli	1	91061	1	91061	http://purl.obolibrary.org/obo/NCBITaxon_91061	Bacilli	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1239	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;argentinicus	order	Lactobacillales	Bacteria;Bacillota;Bacilli;Lactobacillales	186826	ncbi	67	False	lactobacillales	1	186826	1	186826	http://purl.obolibrary.org/obo/NCBITaxon_186826	Lactobacillales	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_91061	provenance_only_never_promoted
