feature_id	control_profiles_present	biological_profiles_present	prevalence_score	taxon
27c6909aa1aef206266d8382cb38c2de	1	0	0.0188828	Bacteria;Chloroflexota;Dehalococcoidia;S085;;;;;1
6422f7decb8ff4c1aa640f8581ffb58b	1	0	0.0188828	Bacteria;Cyanobacteriota;Cyanobacteriia;Chloroplast;;;;;1
642332cf950dfe2fe26cd37771684739	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;;;1
64152619fc40b767c1dbc440d7b42dff	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Propionibacteriales;Nocardioidaceae;;;;0.86
640d34cc75976f4225c79a501c832a02	1	0	0.0188828	Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;profundus;;0.59
640d383216294cb9f517ac4abb43755a	1	0	0.0188828	Bacteria;Chloroflexota;Chloroflexia;Thermomicrobiales;JG30-KF-CM45;;;;1
640d5f1228cf40eaa3b630c5ac12f1c1	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Planococcaceae;Domibacillus;;;0.97
6405925afb1aca6cccd231053e76708b	1	0	0.0188828	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Herpetosiphonaceae;Herpetosiphon;;;0.52
64005d6e1940586db4794ea793c3e46e	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;;;;1
27de0de2cc7d1ed78c77f1173b454524	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;horti;;0.7
27dedeb38599127525bc9e5eea76ece6	1	0	0.0188828	Bacteria;Chloroflexota;Chloroflexia;Thermomicrobiales;AKYG1722;;;;1
27cf404a53e167b777ae4ae079a0c8f8	1	0	0.0188828	Bacteria;Chloroflexota;Dehalococcoidia;S085;;;;;1
27cc7c66388ccf5c39a779842519947f	1	0	0.0188828	Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;Arenimicrobium;;;1
27c8808f2cdfe310f707c458d7d15170	1	0	0.0188828	Bacteria;Verrucomicrobiota;Verrucomicrobiia;Opitutales;Opitutaceae;Opitutus;;;0.9
644f88493976876cac9ab32b7ffe86f8	1	0	0.0188828	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Roseiflexaceae;;;;1
27c7ef997b8392753c78d78b45d27bc8	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;;;1
63731fdbd6cfc28fd1d4da5a12d86049	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Comamonadaceae;;;;1
63ecdb09eebd78673af39b1d575d03a1	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;;;;;;1
084ce690c0d77b0f047125c44c06a7da	1	0	0.0188828	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;;;;1
63e6960205d315ea004984d6822d4595	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;;;;1
63d66cf2ce670359b4f387c0ed5c3d17	1	0	0.0188828	Bacteria;Gemmatimonadota;Longimicrobiia;Longimicrobiales;Longimicrobiaceae;;;;1
63d0d4d755a0bb865f98ad5a09afac1c	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinomadura;;;0.62
63cf691ff98419ac3548f51f761ad127	1	0	0.0188828	Bacteria;Chloroflexota;TK10;;;;;;0.53
63ce59964039466a90d9a9c9044a3e13	1	0	0.0188828	Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;;;;0.88
63ca824bce9e7de380ad8fea7cb47d78	1	0	0.0188828	Bacteria;Chloroflexota;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;;;;1
63c578de403fc286204d929b9fe20487	1	0	0.0188828	Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;;;;;1
63c782fbe4f56d01ac2cc9c7975ce536	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas;aquatica;;1
63c24fd39411eb333e0777465b132408	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;;;1
64778976213c693af0d59f1eade1f80e	1	0	0.0188828	Bacteria;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;Acidiferrimicrobium;;;0.78
6496d1563612a1694399a27165fd2b64	1	0	0.0188828	Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;;;;;1
64970ac3049224e46fc3df137aa0a350	1	0	0.0188828	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;;;;;0.58
644fe4bb2a93328b9a2d56b5b06cfdbc	1	0	0.0188828	Bacteria;Chloroflexota;Chloroflexia;Thermomicrobiales;Thermomicrobiaceae;Sphaerobacter;;;0.51
6447c9f2d6459e78906daa1bc5e11da4	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Micromonosporales;Micromonosporaceae;;;;0.59
64411afaf580c691252ed1f385641bde	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Ammoniphilus;;;0.62
644405b1781da7ebcf8392d7ce59eb19	1	0	0.0188828	Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;Archangium;gephyra;;0.94
6439f650e5be4b4da758fd1ca643d04d	1	0	0.0188828	Bacteria;Pseudomonadota;Alphaproteobacteria;;;;;;1
6433840ce60ed6f5113ac3bb119cfa00	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;spongiicola;;0.64
642f39374b87a409ac5eb2f570adb798	1	0	0.0188828	Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pirellula;;;1
642e6fd18bb71c2c00793ff07ee55ae1	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Planococcaceae;Planococcus;;;1
642bcc1eb76bb91a8c4c4450b216ed5a	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;;;;0.56
64891285e48ab2f712539ed7ecf2c470	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Azohydromonas;;;0.57
6474b98a2d719eee3881d2ab92a20002	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Staphylococcales;Staphylococcaceae;;;;0.89
620dc65e05b82ab385c24023f9664be5	1	0	0.0188828	Bacteria;Chloroflexota;Anaerolineae;;;;;;0.62
27c418346bc62c5c324b1087a78deba7	1	0	0.0188828	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Herpetosiphonaceae;Herpetosiphon;;;0.6
27c09b383ca447c930b2e26d1e7d6b63	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Thermomonosporaceae;;;;0.98
27bd57bb1cf23443f83d125bf02ef34b	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;;;0.62
27b76b27b0f74518ed3f2033f451771d	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;;;1
27b376eafab5077b68d26f73f189fbf4	1	0	0.0188828	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;;;;0.97
28138396fde408111ec605a5062b9c3e	1	0	0.0188828	Bacteria;Gemmatimonadota;Gemmatimonadia;Gemmatimonadales;Gemmatimonadaceae;;;;1
2813bf6812a53d0ac572134c2cd1741e	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Lactobacillales;;;;;0.5
63fdd2e39adba3d954dd897b30205fa1	1	0	0.0188828	Bacteria;Myxococcota;Polyangiia;Polyangiales;;;;;1
63f37d813e5fb46e337a7175ac9a7701	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas;aquatica;;1
63f4c23d3561ad4f99ca114e55f851ca	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Peribacillus;;;0.91
63f15a3dc3bf8d28bcf66f37e81b0184	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Mycobacteriales;Mycobacteriaceae;Mycobacterium;;;0.86
63ecd63546c7c60ecec595a0116e36c3	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Povalibacter;;;0.82
0846a8b8c7ac465e68155c2f0abd6363	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas;aquatica;;1
5f3378e3d226425b63b959f42c4f9115	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Propionibacteriales;Nocardioidaceae;;;;0.99
5ff0950d6e9d25c25baa3c7b0deacd58	1	0	0.0188828	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Herpetosiphonaceae;Herpetosiphon;;;0.52
28635cf5317b4f0bfbc0e443f79970c7	1	0	0.0188828	Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;Archangium;;;0.53
285be179248d78bc14567857be9202ac	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas;aquatica;;0.99
28565c753d9c8fc7aabcc65d2b8793a6	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;;;0.98
28541639c09b77311368aa88cfb23d74	1	0	0.0188828	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;;;;;0.68
2855970864e24df1f16f339ae939df1e	1	0	0.0188828	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Devosiaceae;Devosia;;limi;0.96
284adf83ec1a0fa5d6a308712196b10a	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Ectobacillus;;;0.96
284c0e75ce607d968b8db0bf127981fd	1	0	0.0188828	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Limibaculum;;;1
0b735af576125e4410fe9fedfd109d4f	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinomadura;;;0.81
5f567f2f96772d93883ae411603e2615	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Herbihabitans;;;0.79
5f46692ab560141777c499d055413123	1	0	0.0188828	Bacteria;Acidobacteriota;Subgroup 18;;;;;;0.92
5f399299d975a48b70a36bdb4d94d4b3	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;;;;1
5f3504b7be43e9dbf155af4b4df4c630	1	0	0.0188828	Bacteria;Chloroflexota;Chloroflexia;;;;;;0.79
087e8fbe964dee94f7120822425d8e3f	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas;aquatica;;1
5f338bcbcf8498385c77f15e052ad3e2	1	0	0.0188828	Bacteria;Planctomycetota;Phycisphaerae;Tepidisphaerales;WD2101 soil group;;;;1
5f10fdf65cd20247a71fc622fc49c7bb	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Comamonadaceae;;;;1
5f0d0d931df6b5a2a6b4493a93eb5469	1	0	0.0188828	Bacteria;Bacillota;Symbiobacteriia;Symbiobacteriales;Symbiobacteraceae;Symbiobacterium;;;0.57
5f0799f0160cb03229d2000cca97d8fe	1	0	0.0188828	Bacteria;Deinococcota;Deinococci;Deinococcales;Trueperaceae;Truepera;;;1
5f0455d5499fa5a10f77fc500aa06516	1	0	0.0188828	Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;Arenimicrobium;;;0.58
5ef6eb5b45ca47a060dfd580d0dedf3a	1	0	0.0188828	Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;;;;1
5ef10e8cadc44804bc787c837090ba49	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Neobacillus;;;0.91
5eee0363722d92ea60da10820354558d	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;;;;0.67
5f6cd75ce50f0c3e27df6e543b556a9a	1	0	0.0188828	Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;;;;1
5f69b95296f304bad176f061df590947	1	0	0.0188828	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Roseiflexaceae;;;;1
287907a2c5a8eab8192002d1243e5d36	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;thermoaerophilus;;0.72
286f8982d3c11ed41206685cfca07651	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;;;;0.99
286baae3e3fcdebeff5778eaccb865ab	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Planococcaceae;Domibacillus;;;1
6028701fdba440832fc03a48e3fe98e6	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Saccharopolyspora;;;0.83
5fe159bec87dfb7bd9edfff7103bafd2	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;;;;1
5fdc64629d04ff4f03393b287e74eae8	1	0	0.0188828	Bacteria;WS2;;;;;;;0.99
5fd45621fbe2f4b99de2c19cb4b683b8	1	0	0.0188828	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Hymenobacteraceae;Adhaeribacter;;;1
5fd389d104c19e4e8e9ab6793964d6f1	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Ammoniphilus;;;1
5fcbc6d65d267c69e1f2e172a4300f4f	1	0	0.0188828	Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;;;;1
5fc60848eb34da03908da39d1257b93f	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Actinokineospora;fastidiosa;;0.8
5fc0dda908c168b235719b56a5a67e63	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Metabacillus;;;0.91
5fc38dab6834859b3433696482908c89	1	0	0.0188828	Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;;;;;1
5fb8fdfa551a7eefd420db439ac7ca48	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Lysobacter;;;1
5fb78cc701ccd3abb4fd069209c5d2e4	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;;;;1
5fb2c9eecdedc8eb3a2da7dd506e4514	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Crossiella;;;0.63
087a0cc9399fd07ec8c13253d6801360	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Terribacillus;aidingensis;;0.88
60324970dfdee1bc074ba2840fa9f80e	1	0	0.0188828	Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas;;;0.57
286f3233911fd97e1010d628f2766acb	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Actinophytocola;;;0.58
5f2ffdb89dc7490daf1c22fb5d2ceabf	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Planococcaceae;Domibacillus;;;1
5f3093e05fc91bc8f9b1bf82ec1cba9c	1	0	0.0188828	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Beijerinckiaceae;Microvirga;aerophila;;0.58
5fad47fecbdc901ae909f22068c37559	1	0	0.0188828	Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Arcticibacter;;;0.58
5fa750adaa4341efb30751ecf96d0254	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinomadura;;;0.88
5fa1245ccb36899ad9e6591bbbd1fba7	1	0	0.0188828	Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;67-14;;;;0.86
5f93f79c72f5d62b9d524070345fc98d	1	0	0.0188828	Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;;;;;1
5f93e746181dae5163c5de004abf7cf5	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinomadura;;;0.71
5f8a675f85b1cc503451fa55791c0042	1	0	0.0188828	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Herpetosiphonaceae;Herpetosiphon;;;0.69
5f7bf5bdf22a19ad03eafe2d8fdb9c99	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Herbihabitans;;;0.77
5f748a5651c140cffa328e0b53c2a71d	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;intestinalis;;0.79
5f6e8782d46dd8bc7f2c3ffd822cf4db	1	0	0.0188828	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;;;;0.94
5f6ecb074dd7bc9ee86f65f644006640	1	0	0.0188828	Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;;;;1
5f6f60a76eb85aa23b052a3f95ac808f	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;;;0.97
5e3b28f670013e9c6b7b6d8985bab56b	1	0	0.0188828	Bacteria;Chloroflexota;Chloroflexia;Thermomicrobiales;AKYG1722;;;;0.9
5ee463abab6e7c9f6a1dc8bff0efe64a	1	0	0.0188828	Bacteria;Actinomycetota;Thermoleophilia;Gaiellales;;;;;1
5ede0fd10dd87151ffdfaaa07b63f728	1	0	0.0188828	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Rubellimicrobium;;;0.99
5edc29be36b079c00ce72d29b79bcfb8	1	0	0.0188828	Bacteria;Bacillota;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;;;;1
5edc35cad726263baa2c19d8ec001a46	1	0	0.0188828	Bacteria;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;Acidiferrimicrobium;;;0.98
5ecf5cfb9cf57c7851276c3799415650	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Azohydromonas;;;0.51
5dfefd825a5111a0dca3ea20d911afa5	1	0	0.0188828	Bacteria;Actinomycetota;Acidimicrobiia;Microtrichales;;;;;1
5e6aadc71f969abc48815b4d7ddd1406	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;endophyticus;;0.51
5e5ee053804082c7a1b632a390492759	1	0	0.0188828	Bacteria;Pseudomonadota;Alphaproteobacteria;Defluviicoccales;Defluviicoccaceae;Defluviicoccus;;;0.79
5e610ddefc30e0504c262a6ced674b66	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;;;1
5e5e34a506abc679425ba278e8767470	1	0	0.0188828	Bacteria;Bacillota;Symbiobacteriia;Symbiobacteriales;Symbiobacteraceae;;;;0.99
5e3c6825d0f99399438296ed32d4b4d3	1	0	0.0188828	Bacteria;Bacillota;Symbiobacteriia;Symbiobacteriales;Symbiobacteraceae;Symbiobacterium;;;0.63
5e3a0d9111e4ce914668886f836f1b12	1	0	0.0188828	Bacteria;Entotheonellaeota;Entotheonellia;Entotheonellales;Entotheonellaceae;;;;1
5e3ab2e91a6dd5abb1c7ddb77067d480	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Actinokineospora;;;0.88
5ee727153847654d803b5c682d8312cc	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinomadura;;;0.9
5e3737b257596b5cddd3e24aa9d1e3d5	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;;;;0.64
5e3744eb465fb966ac98618bb12f9973	1	0	0.0188828	Bacteria;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;;;;0.96
5e33ef88b19fdfc741600db36a81e1ba	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Actinomycetales;Actinomycetales Incertae Sedis;Candidatus Ancillula;;;1
088dbc64b638070230ea55fb10c4b162	1	0	0.0188828	Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Blastopirellula;;;1
5eac315c044cb8df3b87a5a171578453	1	0	0.0188828	Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;;;;;1
5e9aa80e2584a252ac59f8dc76ee17bf	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Metabacillus;;;0.85
28a3df48d3580087c96c10463c6bcc69	1	0	0.0188828	Bacteria;Pseudomonadota;Alphaproteobacteria;;;;;;1
28a539f54053765ed122e3431d2dc8dc	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Ammoniphilus;;;1
28967533d87d550bbb07d41b65b6e92f	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;;;1
288c8f855fc7da312d55a1e8ee7243eb	1	0	0.0188828	Bacteria;Balneolota;Balneolia;Balneolales;Balneolaceae;Aliifodinibius;;;0.97
288462413a0eb13651f5afdcbd406cbf	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Ectobacillus;;;1
287fecbb5a3a3842953e1d0f017420ee	1	0	0.0188828	Bacteria;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;Acidiferrimicrobium;;;0.98
291579541a4916a34c542ef4d717525e	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;;;0.98
5f19b9346beb482dd71461dcff9ea2da	1	0	0.0188828	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Herpetosiphonaceae;Herpetosiphon;;;1
2868d5ce7c6923715c67eb0315498bb2	1	0	0.0188828	Bacteria;Gemmatimonadota;Gemmatimonadia;Gemmatimonadales;Gemmatimonadaceae;;;;1
5ece417850b1dc05d5876eecd523b0f0	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;thermoaerophilus;;0.99
5ecad497ded354a71319c98d57a5807d	1	0	0.0188828	Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;;;;1
5ec5a5929f2b38658a9504629be78565	1	0	0.0188828	Bacteria;Actinomycetota;Rubrobacteria;Rubrobacterales;Rubrobacteriaceae;Rubrobacter;;;1
5ebfb7da5349f35235d6fccd365d00dd	1	0	0.0188828	Bacteria;Gemmatimonadota;Gemmatimonadia;Gemmatimonadales;Gemmatimonadaceae;;;;1
5ec0b943b705aabbf7832aba82c7fcec	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Planococcaceae;Lysinibacillus;;;0.72
5eb5a44a8f60c30eac049f849872e363	1	0	0.0188828	Bacteria;Acidobacteriota;Blastocatellia;11-24;;;;;1
5eb8b943931ad438295317bc83fc3b2e	1	0	0.0188828	Bacteria;Actinomycetota;Acidimicrobiia;Microtrichales;Ilumatobacteraceae;Desertimonas;;;0.93
5eb4ecdb02f12a9d17ac47dfc4eef1e0	1	0	0.0188828	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Herpetosiphonaceae;Herpetosiphon;;;0.58
5f3159965bbae3347459a5d65cce60ce	1	0	0.0188828	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;;;;0.8
0887d32fd57dcea9a08bb1444ec264f2	1	0	0.0188828	Bacteria;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;;;;0.98
5f1ff3161511b1bddd38ad132f1ed7e7	1	0	0.0188828	Bacteria;Chloroflexota;Anaerolineae;;;;;;0.5
5f1c1e403220b7c41c40c8cee5997cf7	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Crossiella;;;0.63
5fe2950bd74407c7441291af67c0ac27	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;;;;0.52
5f1a4d52d83fb29cb94ad40a7f297662	1	0	0.0188828	Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;Archangium;;;0.74
5f153b7598587c929d476d99d1fbdbc0	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Planococcaceae;Lysinibacillus;;;0.92
5f147ce62adf4f9c6b29720ed4dc77a6	1	0	0.0188828	Bacteria;Chloroflexota;Chloroflexia;Thermomicrobiales;Thermomicrobiaceae;Nitrolancea;hollandica;;0.8
5e9af2894122c8ebf3260fb4a5752e02	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas;aquatica;;1
5e9b08b19502d8df6aa56ed0c9c06b2b	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Micromonosporales;Micromonosporaceae;;;;0.75
5e95c8e53326bf3ad4d9fa7e84bb9ac1	1	0	0.0188828	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;;;1
5e8cbce71aeae8eba6c6431f96535400	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;;;1
5e861bfa4764b245b5e2c763f75f8bb4	1	0	0.0188828	Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Rubinisphaeraceae;SH-PL14;;;1
5e861c691f7268d84ec4887048e17620	1	0	0.0188828	Bacteria;Chloroflexota;Anaerolineae;Anaerolineales;Anaerolineaceae;;;;0.98
5e868d7d27ea68acad5c6a84a80c5d63	1	0	0.0188828	Bacteria;Chloroflexota;Chloroflexia;Thermomicrobiales;JG30-KF-CM45;;;;0.99
5e82b81f1231dc32e5c47004c7ffc044	1	0	0.0188828	Bacteria;Acidobacteriota;Blastocatellia;11-24;;;;;0.91
5e834a1afeb31b32ecf32919573dc366	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;0319-7L14;;;;;1
5e693e0fc88640f45e74a6d0396dfc29	1	0	0.0188828	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Hyphomicrobium;;;0.86
287b66d406adc52a13996e41bccd815d	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Planococcaceae;Lysinibacillus;;;1
61a660a12dae83e18957bd9584d00404	1	0	0.0188828	Bacteria;Actinomycetota;Actinobacteria;Propionibacteriales;Nocardioidaceae;;;;0.94
08676093842c1145d2745a6e653fab89	1	0	0.0188828	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Ornithinibacillus;halophilus;;0.66
